match_id,minute,period,home_team,away_team,home_score,away_score,stage,detected_type,player,team,llm_commentary,model,agent_model,momentum_used,chain_used,generated_at
3942382,0,1,Netherlands,Turkey,0,0,Quarter-finals,Kick Off,,Netherlands,"[Kick Off] The Quarter-finals are underway! Netherlands versus Turkey, both teams aiming for glory.",gpt-4o-mini,gpt-4o,False,False,2026-01-01T19:21:59.941857
3942382,1,1,Netherlands,Turkey,0,0,Quarter-finals,General,Barış Alper Yılmaz,Turkey,"[General] Netherlands dominating midfield early on, holding 75% possession so far.",gpt-4o-mini,gpt-4o,False,False,2026-01-01T19:22:02.921252
3942382,2,1,Netherlands,Turkey,0,0,Quarter-finals,Free Kick,Virgil van Dijk,Netherlands,[Foul] Free kick awarded to the Netherlands. Van Dijk fouled in midfield.,gpt-4o-mini,gpt-4o,False,False,2026-01-01T19:22:04.683367
3942382,3,1,Netherlands,Turkey,0,0,Quarter-finals,General,Stefan de Vrij,Netherlands,"[General] Netherlands asserting dominance early with 62% possession, controlling midfield effectively.",gpt-4o-mini,gpt-4o,False,False,2026-01-01T19:22:08.342348
3942382,4,1,Netherlands,Turkey,0,0,Quarter-finals,General,Samet Akaydin,Turkey,"[General] Turkey dominating the midfield early, holding 100% possession so far.",gpt-4o-mini,gpt-4o,False,False,2026-01-01T19:22:12.744316
3942382,5,1,Netherlands,Turkey,0,0,Quarter-finals,General,Samet Akaydin,Turkey,"[General] Netherlands dominating midfield early with 85% possession, led by Dumfries.",gpt-4o-mini,gpt-4o,False,False,2026-01-01T19:22:17.092796
3942382,6,1,Netherlands,Turkey,0,0,Quarter-finals,Shot (Blocked),Memphis Depay,Netherlands,[Shot Blocked] Attempt blocked! Memphis Depay's left-footed shot from the center of the box stopped by Samet Akaydin after he beats his man.,gpt-4o-mini,gpt-4o,False,True,2026-01-01T19:22:19.308065
3942382,7,1,Netherlands,Turkey,0,0,Quarter-finals,Free Kick,Nathan Aké,Netherlands,[Foul] Foul by Xavi Simons (Netherlands) on Hakan Çalhanoğlu (Turkey) results in a free kick on the right wing.,gpt-4o-mini,gpt-4o,False,False,2026-01-01T19:22:20.567358
3942382,8,1,Netherlands,Turkey,0,0,Quarter-finals,Free Kick,Fehmi Mert Günok,Turkey,[Foul] Foul by Netherlands on Fehmi Mert Günok in the defensive half.,gpt-4o-mini,gpt-4o,False,False,2026-01-01T19:22:21.597833
3942382,9,1,Netherlands,Turkey,0,0,Quarter-finals,General,Ferdi Erenay Kadıoğlu,Turkey,"[General] Turkey controlling the game with 57% possession, while Xavi Simons remains active for the Netherlands.",gpt-4o-mini,gpt-4o,False,False,2026-01-01T19:22:24.961028
3942382,10,1,Netherlands,Turkey,0,0,Quarter-finals,Shot (Off T),Salih Özcan,Turkey,"[Shot Missed] Attempt missed! Salih Özcan dribbles past his man, firing wide from the edge of the box.",gpt-4o-mini,gpt-4o,False,True,2026-01-01T19:22:26.795195
3942382,11,1,Netherlands,Turkey,0,0,Quarter-finals,Shot (Off T),Xavi Simons,Netherlands,[Shot Missed] Attempt missed! Xavi Simons dribbles past his man but fires wide from the edge of the box.,gpt-4o-mini,gpt-4o,False,True,2026-01-01T19:22:28.769199
