match_id,minute,period,home_team,away_team,home_score,away_score,stage,detected_type,player,team,llm_commentary,model,agent_model,momentum_used,chain_used,generated_at
3940983,0,1,Germany,Denmark,0,0,Round of 16,Kick Off,,Germany,[Kick Off] The Round of 16 is underway! Germany faces Denmark in a crucial matchup.,gpt-4o-mini,gpt-4o,False,False,2026-01-01T19:40:11.268281
3940983,1,1,Germany,Denmark,0,0,Round of 16,Free Kick,Toni Kroos,Germany,[Foul] Foul by Joachim Andersen (Denmark) on Kai Havertz (Germany) near the right wing.,gpt-4o-mini,gpt-4o,False,False,2026-01-01T19:40:13.351986
3940983,2,1,Germany,Denmark,0,0,Round of 16,General,Joachim Andersen,Denmark,"[General] Germany firmly in control early on, dominating possession in midfield. Kimmich leading the charge.",gpt-4o-mini,gpt-4o,False,False,2026-01-01T19:40:16.866339
3940983,3,1,Germany,Denmark,0,0,Round of 16,Corner,Toni Kroos,Germany,[Corner] Corner for Germany! Toni Kroos delivers after Joachim Andersen concedes.,gpt-4o-mini,gpt-4o,False,False,2026-01-01T19:40:18.578978
3940983,4,1,Germany,Denmark,0,0,Round of 16,Free Kick,Jannik Vestergaard,Denmark,[Foul] Free kick awarded to Denmark after a foul by Germany on Jannik Vestergaard in the defensive half.,gpt-4o-mini,gpt-4o,False,False,2026-01-01T19:40:19.684563
3940983,5,1,Germany,Denmark,0,0,Round of 16,Free Kick,Pierre-Emile Højbjerg,Denmark,[Foul] Foul by Robert Andrich (Germany) on Pierre-Emile Højbjerg (Denmark). Free kick awarded on the left wing.,gpt-4o-mini,gpt-4o,False,False,2026-01-01T19:40:21.116755
3940983,6,1,Germany,Denmark,0,0,Round of 16,Shot (Saved),Nico Schlotterbeck,Germany,[Shot Saved] Another opportunity for Germany! Schlotterbeck's header saved by Schmeichel in the center of the box. Germany applying pressure with two quick attempts.,gpt-4o-mini,gpt-4o,False,True,2026-01-01T19:40:22.286249
3940983,7,1,Germany,Denmark,0,0,Round of 16,Corner,Toni Kroos,Germany,"[Corner] Corner for Germany, delivered by Toni Kroos, conceded by Kasper Schmeichel.",gpt-4o-mini,gpt-4o,False,False,2026-01-01T19:40:23.233037
3940983,8,1,Germany,Denmark,0,0,Round of 16,Corner,Nico Schlotterbeck,Germany,"[Corner] Corner for Germany. Nico Schlotterbeck takes it, looking to create an early opportunity.",gpt-4o-mini,gpt-4o,False,False,2026-01-01T19:40:25.195545
3940983,9,1,Germany,Denmark,0,0,Round of 16,Shot (Saved),Kai Havertz,Germany,[Shot Saved] Great save! Havertz's left-footed effort from the center of the box denied by Schmeichel.,gpt-4o-mini,gpt-4o,False,False,2026-01-01T19:40:26.482023
