match_id,minute,plus_time,minute_display,commentary_text,line_type,event_type,players_mentioned,team_focus,commentary_length
croatia_albania,0,0,0,"Francois Letexier will referee today's match.",general,General,Letexier,Both,48
croatia_albania,0,0,0,"The players are out and the match is about to start. Albania will have the kick-off.",general,Kick Off,,Albania,86
croatia_albania,1,0,1,"The referee blows his whistle and we are underway.",key_event,Kick Off,,Both,54
croatia_albania,1,0,1,"Nedim Bajrami (Albania) attempts to find his teammate with a pass from outside the box, but the opposition's defence is quick to react and thwarts the attack.",general,General,Bajrami,Albania,168
croatia_albania,3,0,3,"Rey Manaj loses the ball after receiving a sweet pass from Kristjan Asllani (Albania).",general,General,"Manaj, Asllani",Albania,93
croatia_albania,4,0,4,"Francois Letexier couldn't ignore the rough tackle by Andrej Kramaric (Croatia) and blew his whistle.",general,General,Kramaric,Croatia,110
croatia_albania,5,0,5,"Josip Juranovic (Croatia) fails to find any of his teammates inside the box as his pass is blocked. Corner kick. Croatia will have an opportunity.",general,Corner,Juranovic,Croatia,151
croatia_albania,6,0,6,"Lovro Majer (Croatia) works the corner short instead of sending the ball into the penalty area.",general,Corner,Majer,Croatia,99
croatia_albania,6,0,6,"Josip Juranovic (Croatia) sends a pass into the box, but his attempt is thwarted and cleared.",general,General,Juranovic,Croatia,100
croatia_albania,7,0,7,"Josip Juranovic (Croatia) delivers a fine lofted cross into the penalty area, but it's cleared by an opposing player.",general,General,Juranovic,Croatia,132
croatia_albania,8,0,8,"Lovro Majer (Croatia) tries to slide the ball through to a teammate but it's well blocked by a defender.",general,General,Majer,Croatia,116
croatia_albania,8,0,8,"Francois Letexier blows his whistle after Arlind Ajeti (Albania) brings one of his opponents down with a strong tackle. That's a free kick to Croatia.",general,Free Kick,Ajeti,Albania,162
croatia_albania,9,0,9,"The resulting set piece, sent into the penalty area by Luka Modric (Croatia), was easily dealt with by one of the defenders.",general,Free Kick,Modric,Croatia,141
croatia_albania,11,0,11,"It's a goal! Qazim Laci (Albania) bravely launches himself at a cross from Jasir Asani and gives Dominik Livakovic no chance with a close-range bullet header low into the middle of the goal. 0:1.",key_event,Goal,"Laci, Asani, Livakovic",Albania,223
croatia_albania,12,0,12,"Rey Manaj (Albania) jumps into a tackle and Francois Letexier signals a foul.",general,General,Manaj,Albania,82
croatia_albania,14,0,14,"Josko Gvardiol (Croatia) makes an overly-aggressive challenge and Francois Letexier blows his whistle for a foul.",general,General,Gvardiol,Croatia,121
croatia_albania,15,0,15,"Nedim Bajrami (Albania) makes space for himself in the box after some nice work, but his shot is immediately charged down by a defender. The referee points to the corner flag. It's a corner to Albania.",general,Corner,Bajrami,Albania,207
croatia_albania,16,0,16,"Kristjan Asllani (Albania) steps up to take the corner, but the ball just sails in among the defenders.",general,Corner,Asllani,Albania,110
croatia_albania,16,0,16,"Elseid Hysaj (Albania) reacts well to get to the rebound and takes a shot from the edge of the box, but he fails to get the ball through the players standing between him and the goal.",general,General,Hysaj,Albania,186
croatia_albania,16,0,16,"The game is interrupted, a clear handball by Bruno Petkovic (Croatia).",general,General,Petkovic,Croatia,71
croatia_albania,18,0,18,"Jasir Asani (Albania) pulls the jersey of one of the opposition players and Francois Letexier blows his whistle for a foul. Croatia are awarded a free kick. Let's see what they create from this.",general,Free Kick,Asani,Albania,200
croatia_albania,19,0,19,"Lovro Majer (Croatia) decides to speed play up by quickly sending the free kick into the box.",general,Free Kick,Majer,Croatia,99
croatia_albania,19,0,19,"Luka Modric (Croatia) sends a lofted cross into the penalty area. Unfortunately for him, the opponent's defence deals with his cross comfortably and intercepts it.",general,General,Modric,Croatia,171
croatia_albania,19,0,19,"Ivan Perisic (Croatia) produces a lovely ball into the penalty area but the defender manages to intercept and comfortably averts the danger.",general,General,Perisic,Croatia,148
croatia_albania,20,0,20,"Luka Modric (Croatia) attempts to find one of his teammates inside the box with a chip pass, but one of the defending players reacts superbly and intercepts the ball.",general,General,Modric,Croatia,174
croatia_albania,20,0,20,"Mateo Kovacic (Croatia) fires the ball from distance, but it's blocked by a defender.",general,General,Kovacic,Croatia,92
croatia_albania,20,0,20,"Marcelo Brozovic (Croatia) receives a precise pass on the edge of the box and shoots. His poorly placed shot flies well wide of the left post.",key_event,Shot,Brozovic,Croatia,153
croatia_albania,22,0,22,"Francois Letexier has a clear sight and sees a foul from Rey Manaj (Albania).",general,General,Manaj,Albania,82
croatia_albania,25,0,25,"Ivan Perisic (Croatia) commits a foul and Francois Letexier immediately signals a free kick.",general,General,Perisic,Croatia,97
croatia_albania,26,0,26,"Berat Djimsiti (Albania) should know this behaviour is beyond the rules. He was too careless with his challenge and left Francois Letexier no option but to blow his whistle.",general,General,Djimsiti,Albania,175
croatia_albania,27,0,27,"An accurate cross picks out Bruno Petkovic (Croatia) in the centre of the box, but his header floats harmlessly high over the bar.",key_event,Shot,Petkovic,Croatia,144
croatia_albania,27,0,27,"Josip Sutalo (Croatia) holds his opponent to prevent him from getting the ball and the referee blows for a foul after seeing the whole situation.",general,General,Sutalo,Croatia,156
croatia_albania,28,0,28,"Nedim Bajrami (Albania) swings in a cross, but the ball is cleared to safety by one of the defending players.",general,General,Bajrami,Albania,122
croatia_albania,29,0,29,"Mario Mitaj (Albania) sends a cross into the box, but the opposition's defence clears the ball to safety.",general,General,Mitaj,Albania,116
croatia_albania,29,0,29,"Jasir Asani (Albania) produces a quality cross into the box, but the opposition's defence intercepts the ball and spanks it away. The ball rebounds out to Elseid Hysaj (Albania) on the edge of the box. He immediately strikes for goal, but sends the ball high over the bar.",key_event,Shot,"Asani, Hysaj",Albania,261
croatia_albania,30,0,30,"Francois Letexier blows the whistle, Mario Mitaj (Albania) is penalised for a foul.",general,General,Mitaj,Albania,89
croatia_albania,31,0,31,"A defence-splitting pass is taken in his stride by Kristjan Asllani (Albania) in the box. Without even looking up he drills a shot towards the bottom left corner, but Dominik Livakovic pulls off a brilliant save.",key_event,Save,"Asllani, Livakovic",Albania,216
croatia_albania,32,0,32,"Mateo Kovacic (Croatia) gives away a foul for a fierce tackle on an opponent. Albania earn a free kick.",general,Free Kick,Kovacic,Croatia,109
croatia_albania,32,0,32,"A poorly executed mid-range free kick by Kristjan Asllani (Albania) as he fails to deliver a decent cross.",general,Free Kick,Asllani,Albania,116
croatia_albania,34,0,34,"Lovro Majer (Croatia) fails to send a pass into the box as his effort is cut out.",general,General,Majer,Croatia,85
croatia_albania,36,0,36,"Jasir Asani (Albania) trips an opposition player and Francois Letexier signals a foul. There is a free kick near the sideline to Croatia.",general,Free Kick,Asani,Albania,147
croatia_albania,36,0,36,"Luka Modric (Croatia) attempts to find one of his teammates with a ball from a free kick outside the box. The goalkeeper climbs high above all the players in the box to intercept the cross and snuff out the opportunity.",general,Free Kick,Modric,Croatia,218
croatia_albania,37,0,37,"Lovro Majer (Croatia) makes a rough challenge and the referee blows for a foul.",general,General,Majer,Croatia,84
croatia_albania,37,0,37,"Francois Letexier blows for a foul after Mateo Kovacic (Croatia) was too aggressive in the battle for the ball.",general,General,Kovacic,Croatia,117
croatia_albania,39,0,39,"Marcelo Brozovic (Croatia) had a good opportunity from long range. His shot was directed towards the bottom left corner, but Thomas Strakosha was alert and made a comfortable save.",key_event,Save,"Brozovic, Strakosha",Croatia,184
