match_id,minute,plus_time,minute_display,commentary_text,line_type,event_type,players_mentioned,team_focus,commentary_length
turkey_portugal,0,0,0,"The referee of today's match will be Felix Zwayer.",general,General,Zwayer,Both,52
turkey_portugal,0,0,0,"The players are out and the match is about to start. Portugal will have the kick-off.",general,Kick Off,,Portugal,87
turkey_portugal,1,0,1,"The first half has started.",key_event,Kick Off,,Both,28
turkey_portugal,2,0,2,"The ball is crossed into the box and Cristiano Ronaldo (Portugal) reacts quickest to send a shot flying towards the bottom right corner, but Altay Bayindir gets a glove on it to thwart him.",key_event,Save,"Ronaldo, Bayindir",Portugal,202
turkey_portugal,3,0,3,"Orkun Kokcu (Turkey) is obviously not following the Golden Rule: ""Treat others as you want to be treated."" He makes a bad challenge and leaves Felix Zwayer with no other option than to blow for a foul.",general,General,Kokcu,Turkey,199
turkey_portugal,4,0,4,"Bruno Fernandes (Portugal) hammers the ball from far out, but his shot is blocked by an opposition player.",key_event,Shot,Fernandes,Portugal,118
turkey_portugal,7,0,7,"CHANCE! Kerem Akturkoglu (Turkey) connects with a cross but he cannot direct his shot on target.",key_event,Shot,Akturkoglu,Turkey,103
turkey_portugal,7,0,7,"Hakan Calhanoglu (Turkey) takes the corner with a short pass.",general,Corner,Calhanoglu,Turkey,63
turkey_portugal,8,0,8,"A promising cross into the box is nearly received by the lurking Cristiano Ronaldo (Portugal), but one of the defending players cuts it out to avert the threat.",general,General,Ronaldo,Portugal,170
turkey_portugal,8,0,8,"Cristiano Ronaldo (Portugal) misses a promising opportunity! He rises for a cross and unleashes a poor header from near the penalty spot. The ball floats high over the crossbar! The ball goes out of play and Turkey will have a goal kick.",key_event,Shot,Ronaldo,Portugal,229
turkey_portugal,10,0,10,"One of the defenders reacts at the last minute to brilliantly block a pass from Rafael Leao (Portugal).",general,General,Leao,Portugal,111
turkey_portugal,11,0,11,"Yunus Akgun (Turkey) plays a through ball but overhits it. The ball is off of the pitch and it's a goal kick for Portugal.",general,General,Akgun,Turkey,130
turkey_portugal,12,0,12,"Wonderful movement by Portugal. The players are holding possession, mostly exchanging one-touch passes. They control the pace of the game now.",general,General,,Portugal,155
turkey_portugal,13,0,13,"Ruben Dias (Portugal) deprives his opponent of the ball, but the referee blows his whistle for a foul. He's not happy with the decision! There is a free kick near the sideline to Turkey.",general,Free Kick,Dias,Portugal,190
turkey_portugal,15,0,15,"Cristiano Ronaldo (Portugal) swings it in and Rafael Leao gets on the end of it, but Altay Bayindir shows good awareness and comes off his line to thwart the move.",general,General,"Ronaldo, Leao, Bayindir",Portugal,170
turkey_portugal,16,0,16,"Baris Alper Yilmaz (Turkey) jumps into a tackle and Felix Zwayer signals a foul. Portugal have a free kick.",general,Free Kick,Yilmaz,Turkey,119
turkey_portugal,18,0,18,"Rafael Leao (Portugal) slaloms his way past challenges, but an opposing player does well to get the ball away. The ball goes out of play and Turkey will have a goal kick.",general,General,Leao,Portugal,177
turkey_portugal,19,0,19,"Felix Zwayer blows the whistle, Kaan Ayhan (Turkey) is penalised for a foul. That's a free kick to Portugal.",general,Free Kick,Ayhan,Turkey,116
turkey_portugal,20,0,20,"Orkun Kokcu (Turkey) received a clever through ball which could have put him in a promising position, but the defence was alert to the danger.",general,General,Kokcu,Turkey,154
turkey_portugal,21,0,21,"Bernardo Silva (Portugal) connects with a pass inside the box and slams home inside the right post. The goalkeeper was helpless.",key_event,Goal,Silva,Portugal,141
