match_id,minute,plus_time,minute_display,commentary_text,line_type,event_type,players_mentioned,team_focus,commentary_length
spain_england,0,0,0,"The current period has begun.",key_event,Kick Off,,Both,30
spain_england,1,0,1,"Goal kick for Spain at Olympiastadion.",general,General,,Spain,40
spain_england,1,0,1,"Francois Letexier signals a Spain throw-in in England's half.",general,General,Letexier,Spain,65
spain_england,2,0,2,"Throw-in Spain.",general,General,,Spain,17
spain_england,5,0,5,"Spain have been awarded a corner by Francois Letexier.",general,Corner,Letexier,Spain,58
spain_england,8,0,8,"Spain have a dangerous throw-in.",general,General,,Spain,33
spain_england,8,0,8,"England awarded a throw-in in their own half.",general,General,,England,48
spain_england,9,0,9,"Spain to take a throw-in in England territory.",general,General,,Spain,47
spain_england,9,0,9,"Throw-in for England at Olympiastadion.",general,General,,England,42
spain_england,10,0,10,"Francois Letexier signals a free kick to England.",general,Free Kick,Letexier,England,50
spain_england,11,0,11,"Spain awarded a free kick in their own half.",general,Free Kick,,Spain,45
spain_england,13,0,13,"Corner awarded to Spain.",general,Corner,,Spain,25
spain_england,13,0,13,"Spain are pushing forward but Robin Le Normand's finish is wide of the goal.",general,General,Le Normand,Spain,83
spain_england,13,0,13,"Francois Letexier awards England a goal kick.",general,General,Letexier,England,47
spain_england,15,0,15,"Can England get the ball into an attacking position from this throw-in in Spain's half?",general,General,,England,91
spain_england,16,0,16,"England have been awarded a corner by Francois Letexier.",general,Corner,Letexier,England,59
spain_england,18,0,18,"Throw-in for Spain in their own half.",general,General,,Spain,39
spain_england,19,0,19,"Francois Letexier signals a Spain throw-in in England's half.",general,General,Letexier,Spain,65
spain_england,20,0,20,"Ball safe as Spain is awarded a throw-in in their half.",general,General,,Spain,58
spain_england,22,0,22,"Francois Letexier signals a free kick to England in their own half.",general,Free Kick,Letexier,England,69
spain_england,23,0,23,"Ball safe as Spain is awarded a throw-in in their half.",general,General,,Spain,58
spain_england,24,0,24,"Corner awarded to Spain.",general,Corner,,Spain,25
spain_england,24,0,24,"England awarded a free kick in their own half.",general,Free Kick,,England,47
spain_england,25,0,25,"Francois Letexier signals a free kick to Spain in their own half.",general,Free Kick,Letexier,Spain,69
spain_england,25,0,25,"Harry Kane (England) has received a first yellow card.",key_event,Yellow Card,Kane,England,53
spain_england,26,0,26,"Francois Letexier waits before resuming play because Fabian Ruiz for Spain is still down.",general,Injury,"Letexier, Ruiz",Spain,90
