match_id,minute,plus_time,minute_display,commentary_text,line_type,event_type,players_mentioned,team_focus,commentary_length
slovenia_serbia,0,0,0,"Istvan Kovacs will supervise the game today.",general,General,Kovacs,Both,47
slovenia_serbia,0,0,0,"The players are out at last! Slovenia will take the kick-off.",general,Kick Off,,Slovenia,64
slovenia_serbia,1,0,1,"The match has just started.",key_event,Kick Off,,Both,30
slovenia_serbia,1,0,1,"A long ball forward to Aleksandar Mitrovic (Serbia) is intercepted.",general,General,Mitrovic,Serbia,68
slovenia_serbia,4,0,4,"Adam Gnezda Cerin (Slovenia) latches on to a pass on the edge of the box, but he can't get any power into the shot and fails to trouble Predrag Rajkovic.",general,General,"Gnezda Cerin, Rajkovic",Slovenia,164
slovenia_serbia,7,0,7,"Serbia slow the tempo of the game down by exchanging a combination of one or two touch passes. The opposition's players are finding it very difficult at the moment, very physically demanding to run without the ball.",general,General,,Serbia,227
slovenia_serbia,8,0,8,"Jan Mlakar (Slovenia) zig-zags his way into the box and fails to direct a shot inside the right post as the goalkeeper pulls off a miraculous stop. The linesman makes the right call and Slovenia will have a corner.",key_event,Save,"Mlakar, Rajkovic",Slovenia,215
slovenia_serbia,8,0,8,"Slovenia take a short corner instead of sending the ball into the penalty area.",general,Corner,,Slovenia,79
slovenia_serbia,9,0,9,"Vanja Drkusic (Slovenia) robs an opponent of the ball and explodes in anger when Istvan Kovacs blows for a foul. Serbia win a free kick.",general,Free Kick,Drkusic,Slovenia,145
slovenia_serbia,11,0,11,"Zan Karnicnik (Slovenia) did his best to latch on to a crossfield pass, but it was too long and it goes out of play. The linesman signals a throw-in for Serbia.",general,General,Karnicnik,Slovenia,169
slovenia_serbia,12,0,12,"Adam Gnezda Cerin (Slovenia) manages to dispossess his opponent of the ball, but he commits a foul in the process and the referee blows his whistle. Serbia are awarded the free kick.",general,Free Kick,Gnezda Cerin,Slovenia,181
slovenia_serbia,13,0,13,"Adam Gnezda Cerin (Slovenia) sends a long ball in, but Predrag Rajkovic comfortably gathers the ball.",general,General,"Gnezda Cerin, Rajkovic",Slovenia,113
slovenia_serbia,15,0,15,"Strahinja Pavlovic (Serbia) sends a long cross over to Dusan Vlahovic, but Jan Oblak comes forward to gather the ball.",general,General,"Pavlovic, Vlahovic, Oblak",Serbia,137
slovenia_serbia,16,0,16,"Erik Janza (Slovenia) put a cross into the box which wasn't a bad decision, but he failed to achieve what he wanted as none of his teammates managed to meet it. The ball goes out of play and Serbia will have a goal kick.",general,General,Janza,Slovenia,214
slovenia_serbia,16,0,16,"Adam Gnezda Cerin (Slovenia) makes an overly-aggressive challenge and Istvan Kovacs blows his whistle for a foul. A free kick has been awarded to Serbia.",general,Free Kick,Gnezda Cerin,Slovenia,163
slovenia_serbia,19,0,19,"Serbia are showing great team chemistry. They are passing it around beautifully. Excellent team work.",general,General,,Serbia,111
slovenia_serbia,20,0,20,"Erik Janza (Slovenia) sends a teasing cross into the area, but Predrag Rajkovic intercepts the ball.",general,General,"Janza, Rajkovic",Slovenia,107
slovenia_serbia,23,0,23,"Benjamin Sesko (Slovenia) goes on a solo run, but he fails to create a chance as an opposition player blocks him. Slovenia will have a chance to score from a corner kick.",general,Corner,Sesko,Slovenia,184
slovenia_serbia,23,0,23,"A horde of players are waiting inside the penalty area for a cross from the corner, but Adam Gnezda Cerin (Slovenia) takes it short.",general,Corner,Gnezda Cerin,Slovenia,148
slovenia_serbia,25,0,25,"The game has begun to heat up. Filip Mladenovic (Serbia) challenges an opponent and receives a deserved yellow card for his ugly tackle.",key_event,Yellow Card,Mladenovic,Serbia,153
slovenia_serbia,26,0,26,"Petar Stojanovic (Slovenia) swings in a promising cross from the free kick, but one of the defenders does a perfect job to avert the danger.",general,Free Kick,Stojanovic,Slovenia,152
slovenia_serbia,27,0,27,"Sasa Lukic (Serbia) delivers a long ball, but it lacks enough power to reach his teammates and is intercepted by one of the defenders. The ball is behind the touchline and Serbia will take a throw-in.",general,General,Lukic,Serbia,207
slovenia_serbia,27,0,27,"Dusan Vlahovic (Serbia) meets a splendid cross on the edge of the 6-yard box and sends the ball towards the left post, forcing Jan Oblak into a superb diving save to keep it out.",key_event,Save,"Vlahovic, Oblak",Serbia,188
slovenia_serbia,29,0,29,"Timi Max Elsnik (Slovenia) makes a strong challenge and Istvan Kovacs blows for a foul. That's a free kick to Serbia.",general,Free Kick,Elsnik,Slovenia,126
slovenia_serbia,30,0,30,"Sasa Lukic (Serbia) tries to find Aleksandar Mitrovic, but he puts too much power on the through ball. The ball is off of the pitch and it's a goal kick for Slovenia.",general,General,"Lukic, Mitrovic",Serbia,170
slovenia_serbia,31,0,31,"Dusan Tadic (Serbia) takes the ball to the corner flag and sends it into the box.",general,Corner,Tadic,Serbia,88
slovenia_serbia,31,0,31,"The corner is bent into the box and met with a firm header by Aleksandar Mitrovic (Serbia), but it's just wide of the left post. The ball is off of the pitch and it's a goal kick for Slovenia.",key_event,Shot,Mitrovic,Serbia,191
slovenia_serbia,33,0,33,"Jan Mlakar (Slovenia) attempted to pick out a free teammate inside the box, but Predrag Rajkovic comes off the line to clear the ball away.",general,General,"Mlakar, Rajkovic",Slovenia,148
slovenia_serbia,38,0,38,"What a great touch by Timi Max Elsnik (Slovenia)! He picks up a precise pass on the edge of the box and immediately unleashes a shot on goal. His effort, however, only rattles the right post. What an unlucky moment for him.",key_event,Shot,Elsnik,Slovenia,224
slovenia_serbia,38,0,38,"Benjamin Sesko (Slovenia) misses a big chance! He fires the ball high over the crossbar from inside the 6-yard box after the ball rebounded to him. The ball goes out of play and Serbia will have a goal kick.",key_event,Shot,Sesko,Slovenia,202
slovenia_serbia,39,0,39,"Istvan Kovacs has a clear sight and sees a foul from Erik Janza (Slovenia). Another situation results in a direct free kick for Serbia.",general,Free Kick,Janza,Slovenia,142
slovenia_serbia,39,0,39,"Dusan Vlahovic (Serbia) steps up and sends the free kick straight into the defensive wall.",general,Free Kick,Vlahovic,Serbia,94
slovenia_serbia,42,0,42,"The ball is crossed into the box and Aleksandar Mitrovic (Serbia) reacts quickest to send a shot flying towards the bottom left corner, but Jan Oblak gets a glove on it to thwart him.",key_event,Save,"Mitrovic, Oblak",Serbia,192
slovenia_serbia,43,0,43,"Nikola Milenkovic (Serbia) brings his opponent down. Istvan Kovacs has a clear sight of it and blows his whistle for a foul. Slovenia get a free kick.",general,Free Kick,Milenkovic,Serbia,159
slovenia_serbia,43,0,43,"The resulting set piece, sent into the penalty area by Adam Gnezda Cerin (Slovenia), was easily dealt with by one of the defenders.",general,Free Kick,Gnezda Cerin,Slovenia,142
slovenia_serbia,44,0,44,"Petar Stojanovic (Slovenia) gets on the end of a pass and takes a shot from the edge of the box, but it's blocked by one of the defending players. Slovenia will take a corner kick.",general,Corner,Stojanovic,Slovenia,188
slovenia_serbia,44,0,44,"Adam Gnezda Cerin (Slovenia) sends the corner into the box, but Predrag Rajkovic intercepts it and averts the threat.",general,Corner,"Gnezda Cerin, Rajkovic",Slovenia,125
slovenia_serbia,45,0,45,"1 additional min. will be played.",general,General,,Both,38
slovenia_serbia,45,1,45+1,"The ball is cleared after Andrija Zivkovic (Serbia) attempted to dribble past an opposing player. Serbia have been awarded a corner kick. The referee and one of his assistants both point at the corner flag.",general,Corner,Zivkovic,Serbia,203
slovenia_serbia,45,1,45+1,"Serbia take a short corner kick.",general,Corner,,Serbia,33
slovenia_serbia,45,1,45+1,"What a wasted chance that is! An inch-perfect cross into the box finds Aleksandar Mitrovic (Serbia) who sends his header well wide of the left post.",key_event,Shot,Mitrovic,Serbia,158
slovenia_serbia,45,2,45+2,"The first half of today's match has just finished.",general,Half Time,,Both,56
slovenia_serbia,46,0,46,"The players are back out on the pitch following the half-time break and the second half is about to start.",key_event,Kick Off,,Both,114
slovenia_serbia,46,0,46,"Half-time substitution. Filip Mladenovic is replaced by Mijat Gacinovic (Serbia).",key_event,Substitution,"Mladenovic, Gacinovic",Serbia,82
slovenia_serbia,47,0,47,"Aleksandar Mitrovic (Serbia) receives a precise low pass inside the box, controls the ball and releases it towards the right post. Unfortunately for him, Jan Oblak makes a great save to stop his effort.",key_event,Save,"Mitrovic, Oblak",Serbia,207
slovenia_serbia,49,0,49,"Mijat Gacinovic (Serbia) sends a lofted cross into the box which is headed clear. The ball is out of play and Serbia manage to earn a corner.",general,Corner,Gacinovic,Serbia,148
slovenia_serbia,51,0,51,"Dusan Tadic (Serbia) launches a powerful cross from the corner into the box, but the ball is intercepted by the defender.",general,Corner,Tadic,Serbia,130
slovenia_serbia,51,0,51,"Aleksandar Mitrovic (Serbia) latched on to a cross inside the six-yard box and headed at goal. If it wasn't for one of the defenders making a save on the goal line, he would have been celebrating a goal now. The referee and one of his assistants signal for a corner kick to Serbia.",general,Corner,Mitrovic,Serbia,269
slovenia_serbia,51,0,51,"Erik Janza (Slovenia) is down injured and the referee stops play so that he can receive medical treatment.",general,Injury,Janza,Slovenia,112
slovenia_serbia,52,0,52,"Jan Oblak leaps to collect the ball from the corner which was sent over by Dusan Tadic (Serbia).",general,Corner,"Oblak, Tadic",Serbia,103
slovenia_serbia,53,0,53,"Erik Janza (Slovenia) seems to be alright and is okay to carry on.",general,Injury,Janza,Slovenia,67
slovenia_serbia,54,0,54,"Istvan Kovacs shows a yellow card to Sasa Lukic (Serbia) for his blatant foul.",key_event,Yellow Card,Lukic,Serbia,79
slovenia_serbia,56,0,56,"Andrija Zivkovic (Serbia) serves up a nice cross, but the defence clears the danger. The linesman points to the corner flag, Serbia are going to take it.",general,Corner,Zivkovic,Serbia,159
slovenia_serbia,57,0,57,"Serbia fail to score from a corner as Jan Oblak (Slovenia) leaps to collect the ball.",general,Corner,Oblak,Serbia,85
slovenia_serbia,59,0,59,"Benjamin Sesko (Slovenia) fashions a shot from the edge of the box after receiving an accurate pass. Predrag Rajkovic makes a stunning save to stop the effort from flying into the top right corner. Good work from Slovenia as they win a corner.",general,Corner,"Sesko, Rajkovic",Slovenia,238
slovenia_serbia,59,0,59,"Adam Gnezda Cerin (Slovenia) takes the corner kick and sends the ball among a huddle of players inside the penalty area, but one of the defenders clears it to safety.",general,Corner,Gnezda Cerin,Slovenia,175
slovenia_serbia,62,0,62,"Slovenia are bossing possession at the moment by exchanging some precise passes from player to player.",general,General,,Slovenia,114
slovenia_serbia,64,0,64,"Substitution. Jon Gorenc Stankovic (Slovenia) in, Jan Mlakar out.",key_event,Substitution,"Mlakar, Stankovic",Slovenia,71
slovenia_serbia,64,0,64,"Dragan Stojkovic prepares a substitution. Dusan Vlahovic is replaced by Luka Jovic (Serbia).",key_event,Substitution,"Vlahovic, Jovic, Stojkovic",Serbia,98
slovenia_serbia,64,0,64,"The referee stops play so that a substitution can be made and Sasa Lukic trots off the pitch and is replaced by Sergej Milinkovic-Savic (Serbia).",key_event,Substitution,"Lukic, Milinkovic-Savic",Serbia,150
