data_source,minute,sequence_rank,real_commentary,real_type,our_sequence_commentary,sequence_id,average_score,average_score_no_sentiment,TF-IDF,Embeddings_BERT,content_overlap_ratio,real_sentiment,our_sentiment,sentiment_diff,real_word_count,our_word_count,real_content_words,our_content_words,matching_content_words,real_unique_players,our_unique_players,matching_players,entity_players_match,real_unique_teams,our_unique_teams,matching_teams,entity_teams_match,real_unique_events,our_unique_events,matching_events,entity_events_match,real_player_mentions,our_player_mentions,real_player_repetitions,our_player_repetitions,real_team_mentions,our_team_mentions,real_team_repetitions,our_team_repetitions,real_event_mentions,our_event_mentions,real_event_repetitions,our_event_repetitions,ner_score,average_score_with_ner
SPORTS_MOLE,1,1,KICKOFF:  THE SECOND EURO 2024 SEMI-FINAL IS UNDERWAY!,Kick Off,[Kick Off] The first half begins. Euro 2024 Semi-Final between Netherlands and England!,0,0.582610072341256,0.448113090987593,0.2916722353168035,0.7860004,0.2666666666666666,0.1450849771499633,0.1589839607477188,0.0138989835977554,8,13,7,12,4,0,3,0,0.0,0,2,0,0.0,0,0,0,0.0,0,3,0,0,0,2,0,0,0,0,0,0,0.5,0.5660880636771429
SPORTS_MOLE,2,1,Malen immediately tries a run in behind but the Dutchman is caught offside.,General,[Foul] Foul by Declan Rice (England) on Donyell Malen (Netherlands). Free kick awarded.,1,0.2962905866775742,0.1682312053606021,0.0391846151353126,0.40668547,0.0588235294117647,-0.0351693257689476,-0.3547005951404571,0.3195312693715095,13,13,8,11,1,2,4,1,0.5,0,2,0,0.0,1,2,0,0.0,2,4,0,0,0,2,0,0,1,3,0,1,0.2,0.2770324690351135
SPORTS_MOLE,4,1,"CHANCE!  The effervescent Simons charges forward on the right and tries to thread a pass into Malen, but Guehi does enough to shield the ball back to Jordan Pickford.",Chance,[Foul] Foul by Nathan Aké (Netherlands) on Marc Guehi (England). Free kick awarded on the right wing.,3,0.2221345539237926,0.2032148553723587,0.1449371574845252,0.39327884,0.0714285714285714,0.2782731652259826,-0.4428331851959228,0.7211063504219055,29,17,18,13,2,4,4,1,0.25,0,2,0,0.0,2,2,0,0.0,4,4,0,0,0,2,0,0,2,3,0,1,0.1111111111111111,0.19992986592046041
SPORTS_MOLE,4,2,England settle into a nice period of possession and Phil Foden wins a free kick off of Jerdy Schouten.,Free Kick,[Foul] Foul by Nathan Aké (Netherlands) on Marc Guehi (England). Free kick awarded on the right wing.,3,0.1260184665390093,0.1873042609782006,0.0821304089257596,0.3493476,0.1304347826086956,0.6150057315826416,-0.4428331851959228,1.0578389167785645,19,17,14,13,3,2,4,0,0.0,1,2,1,1.0,1,2,1,1.0,2,4,0,0,1,2,0,0,1,3,0,1,0.38461538461538464,0.1777378518742551
SPORTS_MOLE,5,1,"CHANCE!  England quickly go down the other end and Saka floats in a cross to the back stick, but Stefan de Vrij is there to clear.",Chance,[Foul] Foul by Declan Rice (England) on Stefan de Vrij (Netherlands). Free kick awarded in the defensive half.,4,0.298081542135929,0.2280653053941395,0.1732506556576687,0.38594526,0.125,0.1260965764522552,-0.3657731711864471,0.4918697476387024,26,18,15,13,3,3,5,2,0.6666666666666666,1,2,1,1.0,2,2,0,0.0,3,5,0,0,1,2,0,0,2,3,0,1,0.6470588235294118,0.3678769983096756
SPORTS_MOLE,7,1,GOAL!  NETHERLANDS 1-0 ENGLAND (SIMONS),Goal,"[Goal] Goal! Xavi Simons puts the Netherlands on the scoreboard with a right-footed shot from the edge of the box. Netherlands 0, England 0.",6,0.5523166800002111,0.5001033835225439,0.3712220269282071,0.7957548,0.3333333333333333,0.6589418053627014,0.3678983747959137,0.2910434305667877,5,24,4,14,4,0,2,0,0.0,2,2,2,1.0,1,2,1,1.0,0,2,0,0,2,3,0,1,1,3,0,1,1.0,0.6418533459389505
SPORTS_MOLE,7,2,GOAL!  AND THAT IS WHAT XAVI SIMONS DOES. THE NETHERLANDS LEAD IN THE SEVENTH MINUTE.,Goal,"[Goal] Goal! Xavi Simons puts the Netherlands on the scoreboard with a right-footed shot from the edge of the box. Netherlands 0, England 0.",6,0.5055999040524901,0.4794895787928822,0.3911180913133389,0.79735065,0.25,0.7839674949645996,0.3678983747959137,0.4160691201686859,15,24,8,14,4,0,2,0,0.0,1,2,1,1.0,1,2,1,1.0,0,2,0,0,1,3,0,1,1,3,0,1,1.0,0.6044799242289306
SPORTS_MOLE,7,3,Kieran Trippier goes for the long ball over the top to Bellingham - back in Dortmund territory - but it rolls harmlessly through to Bart Verbruggen.,General,"[Goal] Goal! Xavi Simons puts the Netherlands on the scoreboard with a right-footed shot from the edge of the box. Netherlands 0, England 0.",6,0.2830286588750323,0.1696393445441512,0.1447011993257368,0.36421683,0.0,-0.0089050233364105,0.3678983747959137,0.3768033981323242,26,24,16,14,0,4,2,0,0.0,0,2,0,0.0,0,2,0,0.0,4,2,0,0,0,3,0,1,0,3,0,1,0.0,0.22642292623868254
SPORTS_MOLE,10,1,"Who would have had Simons out-muscling Rice down before the game? Certainly not me, but that was terrific work from the Dutchman.",General,"[Injury] Jude Bellingham (England) is down with an injury, receiving medical attention.",9,-0.034698497071348,0.0833751614696682,0.0278262185474935,0.17229927,0.05,0.7634269595146179,-0.625492513179779,1.388919472694397,22,12,13,9,1,5,2,0,0.0,0,1,0,0.0,0,0,0,0.0,5,2,0,0,0,1,0,0,0,0,0,0,0.0,-0.027758796829380695
SPORTS_MOLE,12,1,Foden takes it but his Manchester City teammate Ake heads clear.,General,[Foul] Foul by Matthijs de Ligt (Netherlands) on Kieran Trippier (England) at the edge of the box.,11,0.1885785553604364,0.0967546204725901,0.0,0.29026386,0.0,0.1153292581439018,-0.4206203818321228,0.5359496399760246,11,17,8,10,0,3,4,0,0.0,0,2,0,0.0,0,1,0,0.0,3,4,0,0,0,2,0,0,0,2,0,1,0.0,0.15086284400479508
