data_source,minute,sequence_rank,real_commentary,real_type,our_sequence_commentary,sequence_id,average_score,average_score_no_sentiment,TF-IDF,Embeddings_BERT,content_overlap_ratio,real_sentiment,our_sentiment,sentiment_diff,real_word_count,our_word_count,real_content_words,our_content_words,matching_content_words,real_unique_players,our_unique_players,matching_players,entity_players_match,real_unique_teams,our_unique_teams,matching_teams,entity_teams_match,real_unique_events,our_unique_events,matching_events,entity_events_match,real_player_mentions,our_player_mentions,real_player_repetitions,our_player_repetitions,real_team_mentions,our_team_mentions,real_team_repetitions,our_team_repetitions,real_event_mentions,our_event_mentions,real_event_repetitions,our_event_repetitions
SPORTS_MOLE,1,1,KICKOFF:  THE SECOND EURO 2024 SEMI-FINAL IS UNDERWAY!,Kick Off,"[0:02] Jordan Pickford under pressure, carries the ball from the central defensive third into the right defensive third - BUT LOSES IT! . Memphis Depay closes down Jordan Pickford . 🏆 THE EURO 2024 MATCH IS UNDERWAY! Welcome for this clash between England and Netherlands. Both teams have fought hard to reach this stage of Euro 2024. We're all set for kick-off! Jordan Pickford under MASSIVE pressure, plays a long ball forward through the air into the left attacking third, INTERCEPTED! England loses the ball . 🏆 THE EURO 2024 MATCH IS UNDERWAY! Welcome for this clash between England and Netherlands. Both teams have fought hard to reach this stage of Euro 2024. We're all set for kick-off! Virgil van Dijk under pressure, plays a long ball forward through the air to Memphis Depay, but the pass doesn't find its target . 🏆 THE EURO 2024 MATCH IS UNDERWAY! Welcome for this clash between England and Netherlands. Both teams have fought hard to reach this stage of Euro 2024. We're all set for kick-off! John Stones under pressure, plays a medium pass forward through the air to Harry Kane into the central attacking third",2,0.4653009231769169,0.3032678166539305,0.248813521716247,0.6109899282455444,0.05,0.1450849771499633,0.0964852198958396,0.0485997572541236,8,191,7,135,3,0,9,0,0.0,0,2,0,0.0,0,2,0,0.0,0,9,0,0,0,7,0,5,0,5,0,3
SPORTS_MOLE,1,2,KICKOFF:  THE SECOND EURO 2024 SEMI-FINAL IS UNDERWAY!,Kick Off,"[0:53] Stefan de Vrij under pressure, carries the ball under pressure, delivers the free kick a medium pass forward along the ground to Denzel Dumfries, Denzel Dumfries under pressure, carries the ball from the left defensive third into the left midfield under pressure, delivers the free kick a long ball forward through the air to Donyell Malen into the left attacking third . Marc Guehi under pressure, delivers the free kick a long pass back along the ground to Jordan Pickford",8,0.3155569286111411,0.13454393806900145,0.127785779918598,0.2758460342884063,0.0,0.1450849771499633,0.0036808773875236,0.1414040997624397,8,81,7,60,0,0,6,0,0.0,0,0,0,0.0,0,2,0,0.0,0,6,0,0,0,0,0,0,0,5,0,3
SPORTS_MOLE,1,3,KICKOFF:  THE SECOND EURO 2024 SEMI-FINAL IS UNDERWAY!,Kick Off,"[0:00] Starting XI . Starting XI . Half Start . Half Start, 🏆 THE EURO 2024 MATCH IS UNDERWAY! Welcome for this clash between England and Netherlands. Both teams have fought hard to reach this stage of Euro 2024. We're all set for kick-off! Kobbie Mainoo under pressure, plays a long pass back along the ground to Jordan Pickford",1,0.3068781672002059,0.3266312715849852,0.1906572064504802,0.7102892398834229,0.0789473684210526,0.1450849771499633,0.8974661231040955,0.7523811459541321,8,58,7,39,3,0,7,0,0.0,0,2,0,0.0,0,2,0,0.0,0,7,0,0,0,2,0,0,0,2,0,0
SPORTS_MOLE,1,4,KICKOFF:  THE SECOND EURO 2024 SEMI-FINAL IS UNDERWAY!,Kick Off,"[0:32] Virgil van Dijk under pressure, delivers the free kick a medium pass along the ground to Stefan de Vrij, Stefan de Vrij under pressure, carries the ball under pressure, delivers the free kick a short pass forward along the ground to Jerdy Schouten, Jerdy Schouten under pressure, carries the ball under pressure, delivers the free kick a short pass back along the ground to Stefan de Vrij",6,0.3040599009357623,0.11073799448215065,0.0983374123872249,0.233876571059227,0.0,0.1450849771499633,0.0291105974465608,0.1159743797034025,8,68,7,50,0,0,5,0,0.0,0,0,0,0.0,0,2,0,0.0,0,5,0,0,0,0,0,0,0,6,0,4
SPORTS_MOLE,1,5,KICKOFF:  THE SECOND EURO 2024 SEMI-FINAL IS UNDERWAY!,Kick Off,"[0:44] Virgil van Dijk under pressure, carries the ball under pressure, delivers the free kick a medium pass to Stefan de Vrij, Stefan de Vrij under pressure, carries the ball under pressure, delivers the free kick a medium pass along the ground to Denzel Dumfries, Denzel Dumfries under pressure, carries the ball",7,0.3040066291539091,0.1076523195900146,0.0892306659214568,0.233726292848587,0.0,0.1450849771499633,0.0381545349955558,0.1069304421544075,8,52,7,39,0,0,5,0,0.0,0,0,0,0.0,0,2,0,0.0,0,5,0,0,0,0,0,0,0,4,0,2
SPORTS_MOLE,1,6,KICKOFF:  THE SECOND EURO 2024 SEMI-FINAL IS UNDERWAY!,Kick Off,"[0:16] Cody Mathès Gakpo is fouled, Nathan Aké under pressure, delivers the free kick a medium pass back along the ground to Virgil van Dijk, Virgil van Dijk under pressure, carries the ball from the right defensive third into the central defensive third under pressure, delivers the free kick a short pass along the ground to Nathan Aké, Nathan Aké under pressure, carries the ball",5,0.2746481036459364,0.11174822321401144,0.1310284576078089,0.2042162120342254,0.0,0.1450849771499633,-0.0915672779083252,0.2366522550582885,8,65,7,50,0,0,4,0,0.0,0,0,0,0.0,0,3,0,0.0,0,4,0,0,0,0,0,0,0,5,0,2
SPORTS_MOLE,1,7,KICKOFF:  THE SECOND EURO 2024 SEMI-FINAL IS UNDERWAY!,Kick Off,[0:14] Tijjani Reijnders closes down Harry Kane . Harry Kane loses control under pressure! . Cody Mathès Gakpo wins the ball back,3,0.2631954569438294,0.1048976356876155,0.0358013436473192,0.2788915634155273,0.0,0.1450849771499633,-0.1168261021375656,0.261911079287529,8,22,7,18,0,0,3,0,0.0,0,0,0,0.0,0,0,0,0.0,0,3,0,0,0,0,0,0,0,0,0,0
SPORTS_MOLE,1,8,KICKOFF:  THE SECOND EURO 2024 SEMI-FINAL IS UNDERWAY!,Kick Off,"[0:16] Cody Mathès Gakpo under pressure, carries the ball - BUT LOSES IT! . Kyle Walker closes down Cody Mathès Gakpo ⚠️ FOUL by Kyle Walker in the central midfield",4,0.2331479620191464,0.07827714830676837,0.0570523515355624,0.1777790933847427,0.0,0.1450849771499633,-0.1571546196937561,0.3022395968437195,8,29,7,20,0,0,2,0,0.0,0,0,0,0.0,0,1,0,0.0,0,2,0,0,0,0,0,0,0,1,0,0
SPORTS_MOLE,2,1,Malen immediately tries a run in behind but the Dutchman is caught offside.,General,"[1:59] Declan Rice under pressure, delivers the free kick a short pass back along the ground to Marc Guehi, Marc Guehi under pressure, carries the ball under pressure, delivers the free kick a short pass along the ground to Declan Rice, Declan Rice under pressure, carries the ball under pressure, delivers the free kick a short pass forward along the ground to Phil Foden",14,0.3428675595181379,0.14718350985079265,0.0858529573210852,0.3556975722312927,0.0,-0.0351693257689476,0.0349109657108783,0.0700802914798259,13,64,8,49,0,2,3,0,0.0,0,0,0,0.0,1,2,0,0.0,2,3,0,0,0,0,0,0,1,6,0,4
SPORTS_MOLE,2,2,Malen immediately tries a run in behind but the Dutchman is caught offside.,General,"[1:38] Phil Foden under pressure, delivers the free kick a medium pass back along the ground to Jude Bellingham, Jude Bellingham under pressure, carries the ball under pressure, delivers the free kick a medium pass along the ground to John Stones, John Stones under pressure, carries the ball under pressure, delivers the free kick a medium pass along the ground to Kyle Walker",11,0.3399524502314403,0.1436458043565054,0.0879231131999789,0.3430142998695373,0.0,-0.0351693257689476,0.0359582863748073,0.0711276121437549,13,63,8,48,0,2,4,0,0.0,0,0,0,0.0,1,2,0,0.0,2,4,0,0,0,0,0,0,1,6,0,4
